,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
2699,286,0,7364,14,5153,1,0,2,1,2495
2700,190,0,3601,6,1105,7,1,1,1,708
2701,323,0,2914,9,1965,1,0,2,1,1866
2702,322,0,3977,10,3983,0,2,0,0,336
2703,368,0,0,1,1375,5,1,1,1,842
2704,355,1,1507,6,1828,1,0,2,1,811
2705,260,0,5468,7,3308,4,1,0,1,1036
2706,383,0,4906,13,2657,5,1,1,1,680
2707,266,0,2758,5,601,7,1,1,1,509
2708,360,0,5945,9,4880,6,2,1,1,2824
2709,397,0,3674,6,659,8,1,2,2,883
2710,406,0,1236,6,1541,6,2,1,1,2067
2711,393,0,6237,9,7,2,2,0,1,70
2712,338,1,1314,6,4773,2,2,0,1,1919
2713,105,1,261,13,761,5,1,1,1,332
2714,314,1,1515,3,196,2,2,0,1,351
2715,322,0,2417,1,1288,0,2,0,0,151
2716,325,0,6994,13,3391,2,2,0,1,2732
2717,312,1,7169,4,5415,7,1,1,1,2671
2718,322,1,1759,5,1642,0,2,0,0,287
2719,318,1,4035,6,3559,7,1,1,1,2394
2720,4,0,7079,1,2717,4,1,0,1,2000
2721,396,0,1304,4,480,8,1,2,2,405
2722,402,1,6604,13,1582,5,1,1,1,1940
2723,322,1,7393,3,4337,0,1,2,3,3226
2724,286,1,6261,14,349,2,2,0,1,482
2725,310,1,4612,10,5296,6,2,1,1,2066
2726,395,1,1640,3,3490,8,1,2,2,1921
2727,384,1,5681,5,4308,2,2,0,1,2436
2728,25,1,7803,12,3925,3,1,2,0,155
2729,314,1,478,5,4172,8,1,2,2,507
2730,308,0,3910,0,5551,7,1,1,1,1869
2731,396,0,1274,9,1887,5,1,1,1,498
2732,336,0,2813,15,4226,4,1,0,1,2854
2733,397,0,1343,14,1238,2,2,0,1,676
2734,321,0,5243,10,5043,2,2,0,1,2958
2735,319,0,3628,9,4534,5,1,1,1,1975
2736,166,0,5397,15,3693,2,2,0,1,2082
2737,96,0,2176,13,3093,2,2,0,1,2153
2738,376,0,3981,10,3359,1,0,2,1,1476
2739,217,0,6550,10,4441,5,1,1,1,2785
2740,361,0,2219,6,5657,4,1,0,1,2058
2741,355,1,6020,6,4793,4,1,0,1,2035
2742,322,0,728,8,2069,0,1,2,3,1845
2743,5,0,5692,1,2469,6,2,1,1,1905
2744,342,0,1427,9,4733,4,1,0,1,2926
2745,93,0,1818,0,1592,8,1,2,2,1043
2746,7,1,6928,0,657,1,0,2,1,602
2747,215,1,0,3,1366,1,0,2,1,258
2748,235,0,2696,13,1666,6,2,1,1,1362
2749,293,0,1085,9,5596,2,2,0,1,2172
2750,322,1,1505,0,2979,0,1,2,3,2822
2751,320,1,7696,0,1053,1,0,2,1,1723
2752,308,0,4466,9,4572,6,2,1,1,2010
2753,322,1,7228,10,2411,0,2,0,0,553
2754,395,1,1910,3,1284,6,2,1,1,1681
2755,397,0,2867,5,2107,4,1,0,1,2323
2756,192,1,5341,5,9,1,0,2,1,628
2757,349,0,4995,0,1363,8,1,2,2,861
2758,322,0,1097,6,2145,0,1,2,3,1416
2759,306,0,2123,9,2316,6,2,1,1,1261
2760,142,0,4026,4,2917,7,1,1,1,1940
2761,208,0,1101,12,2034,6,2,1,1,2188
2762,318,0,1716,9,3235,6,2,1,1,2094
2763,337,0,4508,13,4810,8,1,2,2,2636
2764,322,0,1535,3,698,0,1,2,3,1397
2765,306,1,4107,5,4010,3,1,2,0,161
2766,322,0,7018,14,2150,0,2,0,0,430
2767,165,1,2397,12,4381,3,1,2,0,175
2768,364,0,971,6,582,4,1,0,1,820
2769,391,1,1453,6,3091,4,1,0,1,1414
2770,322,1,5442,6,2978,0,2,0,0,285
2771,18,1,3078,10,1848,8,1,2,2,1338
2772,314,0,6435,14,4809,4,1,0,1,2860
2773,309,1,4264,4,1349,2,2,0,1,1232
2774,351,0,2158,9,2078,5,1,1,1,1186
2775,311,0,7584,6,2730,5,1,1,1,1092
2776,403,1,1207,0,5435,6,2,1,1,3440
2777,294,0,3764,8,4705,1,0,2,1,556
2778,327,0,1022,4,2434,5,1,1,1,1591
2779,316,0,6120,8,5790,2,2,0,1,1946
2780,390,0,6327,5,1969,2,2,0,1,1655
2781,397,0,1350,14,1226,8,1,2,2,243
2782,322,1,6955,6,5721,0,2,0,0,252
2783,386,0,389,9,2465,5,1,1,1,1989
2784,311,0,7574,6,2738,6,2,1,1,2430
2785,368,0,3137,13,4425,5,1,1,1,2067
2786,389,0,2970,3,5679,8,1,2,2,1606
2787,70,0,6421,14,3572,6,2,1,1,1088
2788,407,0,7516,3,4308,6,2,1,1,2519
2789,376,0,2840,14,3699,6,2,1,1,1335
2790,360,0,4766,9,5198,1,0,2,1,3078
2791,264,0,6862,9,4038,5,1,1,1,1655
2792,378,0,6328,11,2049,7,1,1,1,318
2793,356,0,6473,5,1073,2,2,0,1,1459
2794,322,1,6951,14,5300,0,2,0,0,820
2795,378,1,4271,0,3362,3,1,2,0,300
2796,43,0,4958,14,1280,3,1,2,0,155
2797,43,0,3565,14,4431,5,1,1,1,1234
2798,284,0,7606,13,1977,8,1,2,2,498
2799,402,0,5984,9,4413,6,2,1,1,2618
2800,322,0,7647,6,679,0,2,0,0,142
2801,318,0,0,15,2400,6,2,1,1,1963
2802,414,0,4572,3,5812,1,0,2,1,2502
2803,402,1,5870,10,3996,8,1,2,2,3346
2804,100,0,5867,9,4621,6,2,1,1,1771
2805,394,1,4223,0,3737,2,2,0,1,2341
2806,243,0,2078,8,2957,2,2,0,1,1659
2807,240,0,3564,9,2924,1,0,2,1,2096
2808,322,1,7525,6,2899,0,1,2,3,2300
2809,171,0,3768,5,5366,3,1,2,0,231
2810,339,0,6772,5,1291,6,2,1,1,886
2811,348,0,4327,7,379,5,1,1,1,441
2812,339,0,6865,0,1017,1,0,2,1,574
2813,295,0,7712,7,2181,3,1,2,0,82
2814,122,1,3249,3,3370,6,2,1,1,2215
2815,323,0,2331,0,5263,2,2,0,1,1617
2816,307,0,2047,8,3654,6,2,1,1,2930
2817,391,0,3160,4,284,4,1,0,1,238
2818,389,0,5696,0,2797,3,1,2,0,261
2819,396,0,1294,4,382,6,2,1,1,827
2820,349,0,3834,6,5002,7,1,1,1,1102
2821,322,0,2021,3,570,0,1,2,3,1446
2822,91,0,5759,6,3999,7,1,1,1,1044
2823,260,0,5935,9,4865,5,1,1,1,1492
2824,319,0,164,0,973,2,2,0,1,1113
2825,325,0,7513,5,412,8,1,2,2,176
2826,309,1,2989,6,4762,1,0,2,1,866
2827,322,0,2361,14,238,0,1,2,3,1159
2828,390,1,6094,6,5199,4,1,0,1,802
2829,295,1,3114,6,2285,6,2,1,1,1483
2830,224,0,851,8,5380,7,1,1,1,3284
2831,347,1,3723,0,2581,7,1,1,1,1459
2832,322,0,0,5,1679,0,2,0,0,284
2833,380,0,6702,5,2337,4,1,0,1,1663
2834,144,0,6286,6,3879,8,1,2,2,1731
2835,231,0,457,0,1544,5,1,1,1,1222
2836,291,1,3881,1,1251,2,2,0,1,475
2837,382,1,351,6,810,7,1,1,1,956
2838,322,1,5625,5,5232,0,1,2,3,3250
2839,343,0,5366,9,3587,2,2,0,1,2912
2840,322,0,6334,3,3352,0,2,0,0,130
2841,290,1,6826,0,5111,8,1,2,2,3213
2842,322,0,5631,11,1972,0,1,2,3,1732
2843,335,1,3901,2,5316,7,1,1,1,2057
2844,192,1,5356,5,80,4,1,0,1,570
2845,314,1,476,5,4114,5,1,1,1,2384
2846,319,0,5023,9,5544,8,1,2,2,465
2847,360,1,5949,5,1381,1,0,2,1,1352
2848,311,0,1039,8,2796,4,1,0,1,815
2849,322,1,3940,10,3255,0,1,2,3,3279
2850,161,0,3627,5,703,7,1,1,1,677
2851,183,1,4662,13,1447,1,0,2,1,441
2852,378,0,519,6,3470,1,0,2,1,2700
2853,378,0,4817,12,54,4,1,0,1,201
2854,153,0,3243,8,1764,2,2,0,1,1865
2855,186,0,7875,9,18,3,1,2,0,112
2856,402,1,2674,2,3456,2,2,0,1,940
2857,360,0,2779,13,2955,2,2,0,1,1738
2858,288,0,1983,6,2134,4,1,0,1,616
2859,391,0,5871,6,5319,5,1,1,1,1645
2860,348,1,1571,0,5040,2,2,0,1,2963
2861,138,0,0,5,5863,1,0,2,1,3258
2862,398,0,2822,6,2338,4,1,0,1,1722
2863,322,1,0,5,3032,0,1,2,3,3069
2864,322,1,0,4,4704,0,1,2,3,3214
2865,314,1,1472,10,1837,5,1,1,1,1327
2866,322,1,4427,4,2655,0,2,0,0,245
2867,322,1,0,6,4113,0,2,0,0,167
2868,391,0,3167,4,219,8,1,2,2,500
2869,332,1,3015,6,3428,1,0,2,1,2081
2870,24,1,37,13,1724,2,2,0,1,1178
2871,382,0,5591,6,4734,1,0,2,1,550
2872,318,0,5166,8,163,2,2,0,1,724
2873,340,0,744,8,2083,7,1,1,1,1343
2874,374,0,3856,0,1712,4,1,0,1,1248
2875,301,1,7176,13,3433,3,1,2,0,442
2876,150,1,2592,0,869,4,1,0,1,788
2877,391,0,2610,6,4863,2,2,0,1,2264
2878,223,1,2079,14,2602,7,1,1,1,1468
2879,322,1,4628,14,3627,0,2,0,0,464
2880,336,1,2497,5,3661,1,0,2,1,1441
2881,104,1,5685,3,5622,8,1,2,2,2841
2882,338,0,7678,14,1195,5,1,1,1,1376
2883,314,1,6220,4,5063,5,1,1,1,2237
2884,322,1,3326,5,2635,0,1,2,3,2188
2885,392,0,6016,5,2190,7,1,1,1,1422
2886,389,0,2399,10,756,5,1,1,1,1011
2887,370,1,7051,3,5924,8,1,2,2,3304
2888,321,0,1971,6,1848,7,1,1,1,1683
2889,322,0,5463,4,1674,0,1,2,3,1397
2890,243,1,2757,3,4487,8,1,2,2,2085
2891,284,0,3029,7,4589,6,2,1,1,3269
2892,153,0,3250,8,1685,4,1,0,1,1290
2893,314,1,5017,13,58,4,1,0,1,359
2894,364,0,0,6,4778,2,2,0,1,1162
2895,322,1,7843,10,3413,0,2,0,0,447
2896,322,0,5965,13,4637,0,1,2,3,2908
2897,400,0,2222,0,325,2,2,0,1,793
2898,50,0,0,9,3797,1,0,2,1,1810
2899,388,0,224,9,4843,1,0,2,1,2008
2900,288,1,6130,3,1067,6,2,1,1,1567
2901,322,0,1702,6,319,0,1,2,3,686
2902,298,0,1627,9,3861,6,2,1,1,1927
2903,405,0,2425,5,962,6,2,1,1,557
2904,319,1,4363,15,1488,7,1,1,1,1762
2905,327,1,3072,6,4166,8,1,2,2,2113
2906,310,0,196,8,440,7,1,1,1,329
2907,265,0,417,9,707,7,1,1,1,745
2908,382,0,5594,6,4658,6,2,1,1,2539
2909,397,0,3655,6,691,1,0,2,1,802
2910,337,0,5579,3,2853,6,2,1,1,1180
2911,186,0,7698,9,71,7,1,1,1,157
2912,322,1,0,3,1096,0,2,0,0,383
2913,338,1,1324,6,4658,8,1,2,2,855
2914,312,1,7156,4,5412,6,2,1,1,1818
2915,389,0,2976,3,5753,7,1,1,1,3106
2916,356,1,3201,13,3791,7,1,1,1,1908
2917,87,0,5388,7,2058,8,1,2,2,1525
2918,361,1,1383,6,1643,8,1,2,2,1203
2919,272,0,4392,13,4096,8,1,2,2,917
2920,322,1,5219,13,558,0,1,2,3,690
2921,106,0,1623,9,3948,7,1,1,1,1636
2922,322,0,3742,8,4801,0,1,2,3,3389
2923,408,0,1053,14,3236,1,0,2,1,1843
2924,105,1,6118,0,3720,4,1,0,1,2578
2925,236,0,4675,9,5004,8,1,2,2,411
2926,15,1,4169,10,2631,4,1,0,1,1395
2927,322,1,867,14,476,0,1,2,3,896
2928,322,0,0,5,1771,0,1,2,3,2269
2929,349,0,3605,10,5475,6,2,1,1,2879
2930,354,1,3810,10,3190,6,2,1,1,2070
2931,322,0,603,9,4651,0,2,0,0,190
2932,325,0,2137,6,4708,4,1,0,1,3182
2933,322,0,3711,13,2884,0,1,2,3,2239
2934,169,0,4934,9,3417,6,2,1,1,1870
2935,224,0,848,8,5383,8,1,2,2,2581
2936,325,1,7277,6,5672,4,1,0,1,1066
2937,232,1,2717,6,4536,1,0,2,1,1755
2938,271,0,7677,6,1808,5,1,1,1,725
2939,396,0,2806,9,1320,6,2,1,1,1658
2940,361,0,3952,6,5667,3,1,2,0,478
2941,402,0,317,9,3248,2,2,0,1,1562
2942,296,1,1361,0,3843,6,2,1,1,2230
2943,302,0,7016,4,4541,3,1,2,0,539
2944,368,1,2839,14,240,3,1,2,0,136
2945,322,1,1131,10,4645,0,2,0,0,190
2946,382,0,7423,6,158,4,1,0,1,730
2947,286,1,6021,0,1314,7,1,1,1,1916
2948,322,0,1618,6,1729,0,1,2,3,2593
2949,322,1,6424,6,755,0,1,2,3,1669
2950,322,0,5964,4,5304,0,2,0,0,642
2951,30,1,2051,3,4336,8,1,2,2,1842
2952,323,0,4265,14,3505,7,1,1,1,1830
2953,365,1,5178,6,1792,2,2,0,1,1259
2954,374,0,538,5,971,1,0,2,1,674
2955,54,1,1858,5,1794,2,2,0,1,1614
2956,317,0,1866,3,995,7,1,1,1,1208
2957,204,0,4691,8,292,2,2,0,1,343
2958,237,0,752,14,4721,6,2,1,1,2365
2959,322,0,2691,13,195,0,1,2,3,1144
2960,338,0,0,9,4734,4,1,0,1,2539
2961,322,0,6415,14,4728,0,1,2,3,2377
2962,322,1,6486,13,5755,0,2,0,0,705
2963,349,1,7400,10,2796,3,1,2,0,381
2964,378,0,1882,4,5746,4,1,0,1,2212
2965,325,0,2141,13,3862,8,1,2,2,2324
2966,298,1,3059,0,2985,3,1,2,0,118
2967,322,0,0,13,338,0,1,2,3,1147
2968,322,1,4690,6,822,0,1,2,3,1670
2969,320,0,5970,6,2172,1,0,2,1,1149
2970,197,1,7297,3,560,5,1,1,1,1021
2971,116,1,1739,6,1081,1,0,2,1,1408
2972,292,0,7509,14,5361,7,1,1,1,2929
2973,228,1,2350,0,3085,4,1,0,1,776
2974,375,0,3631,13,1874,8,1,2,2,893
2975,312,1,177,13,5093,1,0,2,1,1590
2976,155,0,1963,9,3915,2,2,0,1,2973
2977,406,0,6522,9,1004,3,1,2,0,125
2978,361,0,2238,6,5709,7,1,1,1,1912
2979,305,0,2573,8,239,7,1,1,1,451
2980,377,0,5505,4,4179,6,2,1,1,2229
2981,374,1,4242,0,1438,6,2,1,1,1377
2982,322,0,1789,13,240,0,1,2,3,772
2983,382,0,5612,6,4645,8,1,2,2,2976
2984,196,1,7243,5,3380,4,1,0,1,1063
2985,394,1,5319,0,477,4,1,0,1,237
2986,262,0,1528,5,4873,8,1,2,2,3006
2987,169,0,414,9,5004,7,1,1,1,2766
2988,298,0,4698,5,2480,2,2,0,1,756
2989,319,0,2458,13,2298,1,0,2,1,1621
2990,64,0,7090,13,3373,4,1,0,1,1044
2991,408,0,96,13,1989,6,2,1,1,1368
2992,335,0,1984,11,244,2,2,0,1,593
2993,355,1,4956,0,5899,5,1,1,1,2921
2994,312,1,5076,5,3844,7,1,1,1,2218
2995,322,1,3387,5,5779,0,1,2,3,3125
2996,106,1,51,0,2474,7,1,1,1,1973
2997,120,1,1219,13,4857,5,1,1,1,1646
2998,362,0,888,14,3419,2,2,0,1,936
2999,59,0,2294,3,4029,7,1,1,1,1668
3000,330,0,2615,13,5357,5,1,1,1,1671
3001,80,0,7772,3,4846,3,1,2,0,399
3002,371,0,3759,1,1241,7,1,1,1,552
3003,231,0,7713,3,3079,4,1,0,1,1887
3004,383,0,3751,13,2918,8,1,2,2,762
3005,322,0,3095,14,995,0,1,2,3,1988
3006,322,1,5552,13,3194,0,1,2,3,2490
3007,322,1,1390,0,1171,0,1,2,3,2410
3008,323,0,4617,10,551,8,1,2,2,666
3009,322,0,2404,4,5035,0,1,2,3,3178
3010,365,0,4856,3,4842,7,1,1,1,2927
3011,409,1,4211,0,1328,4,1,0,1,264
3012,72,1,7353,10,4941,3,1,2,0,763
3013,177,0,3772,8,735,6,2,1,1,672
3014,263,0,7141,5,848,5,1,1,1,985
3015,280,0,3366,9,1940,2,2,0,1,1715
3016,362,0,6107,3,1790,8,1,2,2,1473
3017,322,0,7828,8,5106,0,2,0,0,625
3018,322,1,7218,3,3375,0,2,0,0,134
3019,319,1,3996,13,784,4,1,0,1,1011
3020,70,0,5143,14,2162,6,2,1,1,1372
3021,373,1,0,13,1584,1,0,2,1,2015
3022,308,1,4476,5,5747,2,2,0,1,2981
3023,322,1,6292,4,1371,0,2,0,0,338
3024,379,0,804,8,1629,4,1,0,1,766
3025,347,0,7329,0,2920,3,1,2,0,279
3026,365,0,2356,8,1585,5,1,1,1,753
3027,373,0,2473,14,3604,6,2,1,1,3229
3028,301,1,870,13,963,3,1,2,0,124
3029,322,0,7633,0,420,0,2,0,0,111
3030,319,1,3987,13,741,2,2,0,1,607
3031,77,0,6527,9,5918,5,1,1,1,1646
3032,318,1,6896,6,4426,1,0,2,1,1862
3033,168,1,0,5,4901,5,1,1,1,3311
3034,217,1,2151,5,993,2,2,0,1,1340
3035,262,1,5533,13,2506,8,1,2,2,2153
3036,208,0,1115,12,2004,8,1,2,2,1455
3037,362,0,2143,14,981,6,2,1,1,795
3038,341,0,5597,8,3539,4,1,0,1,2089
3039,322,0,3653,8,95,0,2,0,0,74
3040,357,0,6643,3,2803,6,2,1,1,1560
3041,329,0,2348,0,2424,3,1,2,0,90
3042,125,0,3916,13,4919,6,2,1,1,1664
3043,221,0,3112,4,1290,2,2,0,1,1284
3044,407,0,4723,4,4073,3,1,2,0,504
3045,312,1,5061,5,3795,5,1,1,1,1717
3046,322,0,7250,5,3166,0,2,0,0,289
3047,323,1,6763,5,4554,3,1,2,0,367
3048,322,1,7015,4,651,0,1,2,3,1138
3049,322,1,4845,4,5722,4,1,0,1,2867
3050,330,0,5665,13,3161,7,1,1,1,2553
3051,2,0,6661,7,3961,5,1,1,1,1952
3052,334,0,0,4,5895,4,1,0,1,2531
3053,322,0,4793,8,39,0,2,0,0,2
3054,336,1,7617,5,2872,3,1,2,0,116
3055,279,0,7556,0,3014,3,1,2,0,537
3056,365,1,5774,0,1705,8,1,2,2,1402
3057,367,0,6039,3,4186,6,2,1,1,2022
3058,322,0,4493,9,184,0,1,2,3,646
3059,134,0,2786,3,1185,1,0,2,1,1105
3060,318,0,1721,9,3177,5,1,1,1,1026
3061,393,1,2259,3,2854,6,2,1,1,1273
3062,322,0,4720,7,5625,0,1,2,3,2761
3063,284,0,1709,0,4643,6,2,1,1,2234
3064,305,0,3798,8,1796,2,2,0,1,1313
3065,109,1,5608,13,2798,5,1,1,1,1375
3066,110,0,0,13,1501,8,1,2,2,882
3067,96,0,2175,13,3097,6,2,1,1,2230
3068,337,0,6392,0,614,7,1,1,1,856
3069,354,0,942,14,4991,2,2,0,1,1396
3070,139,0,5411,13,2028,4,1,0,1,1760
3071,306,1,2381,5,4045,1,0,2,1,2521
3072,93,0,1801,0,1623,6,2,1,1,364
3073,171,0,2080,5,5354,2,2,0,1,3366
3074,373,0,2290,4,1457,6,2,1,1,273
3075,404,0,4125,0,5308,2,2,0,1,3267
3076,322,0,2784,6,1526,0,2,0,0,178
3077,1,0,4670,14,2162,6,2,1,1,721
3078,322,1,2005,0,3906,5,1,1,1,1720
3079,61,0,4914,7,669,1,0,2,1,469
3080,168,1,7283,5,4953,8,1,2,2,2751
3081,407,0,2988,4,4081,7,1,1,1,1050
3082,73,0,245,10,937,5,1,1,1,705
3083,309,1,1230,4,4242,6,2,1,1,3422
3084,395,1,1925,3,1292,8,1,2,2,1786
3085,358,0,7478,4,98,2,2,0,1,566
3086,356,0,6964,0,2146,3,1,2,0,218
3087,235,0,4731,7,5688,1,0,2,1,3437
3088,235,0,2710,13,1723,8,1,2,2,1362
3089,392,1,0,6,4314,8,1,2,2,2585
3090,214,0,1071,2,5283,1,0,2,1,1910
3091,368,0,2084,8,4518,5,1,1,1,2112
3092,326,0,2906,9,5673,7,1,1,1,2345
3093,308,0,0,0,5501,5,1,1,1,3173
3094,322,0,1903,14,2904,0,1,2,3,1997
3095,412,0,6510,13,3978,3,1,2,0,502
3096,402,1,5858,10,4007,5,1,1,1,2605
3097,212,0,931,9,3454,4,1,0,1,2404
3098,322,1,5478,4,5900,0,1,2,3,3479
3099,383,0,4899,13,2653,6,2,1,1,1320
3100,139,0,7106,13,2047,3,1,2,0,77
3101,35,0,2242,8,1733,5,1,1,1,852
3102,357,0,1915,7,290,4,1,0,1,833
3103,289,0,5866,14,3719,7,1,1,1,473
3104,17,0,3533,8,28,3,1,2,0,36
3105,356,0,4254,13,2636,3,1,2,0,245
3106,195,1,3830,3,2534,8,1,2,2,1802
3107,322,1,0,6,2445,0,1,2,3,1998
3108,397,0,6253,3,1303,3,1,2,0,52
3109,359,0,3000,15,197,5,1,1,1,872
3110,322,0,3971,10,3411,0,1,2,3,2148
3111,156,0,5445,5,3159,2,2,0,1,2230
3112,71,0,3228,0,1650,4,1,0,1,789
3113,92,0,6908,1,1675,3,1,2,0,194
3114,322,0,1888,6,5186,0,2,0,0,437
3115,355,1,1408,0,1203,8,1,2,2,981
3116,351,0,0,14,1631,2,2,0,1,451
3117,346,1,3037,1,2057,1,0,2,1,2029
3118,384,0,2882,7,4430,7,1,1,1,2709
3119,272,0,2647,14,82,6,2,1,1,1001
3120,379,0,3254,10,3284,4,1,0,1,1451
3121,378,0,1884,11,4176,6,2,1,1,2397
3122,104,0,5740,4,4797,5,1,1,1,2371
3123,401,0,4873,4,2141,1,0,2,1,616
3124,280,1,4307,5,1212,2,2,0,1,1194
3125,402,0,319,9,3376,4,1,0,1,1946
3126,322,1,5466,5,1954,0,1,2,3,1634
3127,223,0,2235,7,2211,4,1,0,1,1621
3128,322,0,0,5,4523,0,1,2,3,3197
3129,173,1,3056,0,4263,4,1,0,1,2585
3130,370,1,1534,3,2922,1,0,2,1,1672
3131,396,0,1269,9,1936,2,2,0,1,1291
3132,13,1,6852,13,2912,4,1,0,1,1545
3133,370,1,1537,3,2886,6,2,1,1,2334
3134,354,0,628,11,2881,4,1,0,1,2013
3135,236,1,0,3,5216,6,2,1,1,3134
3136,135,1,6997,10,4327,2,2,0,1,2589
3137,80,0,6768,3,4841,6,2,1,1,1766
3138,347,0,5750,0,2929,8,1,2,2,977
3139,320,1,2611,6,2075,5,1,1,1,1408
3140,319,0,6320,0,35,8,1,2,2,531
3141,298,0,3630,5,1368,4,1,0,1,731
3142,354,0,5863,14,4741,8,1,2,2,2624
3143,385,0,2192,11,2763,4,1,0,1,1466
3144,312,1,7339,2,3768,5,1,1,1,2097
3145,339,0,6783,5,1219,5,1,1,1,763
3146,241,0,3149,14,3318,3,1,2,0,434
3147,382,0,7415,6,141,6,2,1,1,252
3148,383,1,7537,4,3393,4,1,0,1,1595
3149,317,0,7211,6,2032,1,0,2,1,1079
3150,330,0,784,4,1005,5,1,1,1,1149
3151,395,0,639,9,4269,7,1,1,1,2145
3152,322,0,6560,6,379,0,1,2,3,788
3153,340,1,5653,5,5291,8,1,2,2,1771
3154,322,0,3431,13,4572,0,1,2,3,3467
3155,306,0,6956,13,5018,5,1,1,1,2086
3156,236,0,4654,9,4952,1,0,2,1,1389
3157,322,1,4477,6,1990,0,2,0,0,400
3158,355,1,4939,0,5870,2,2,0,1,3203
3159,313,1,4034,0,3873,2,2,0,1,2413
3160,322,0,954,11,1165,0,1,2,3,1688
3161,319,0,4598,14,2017,1,0,2,1,1597
3162,333,1,1539,10,51,1,0,2,1,631
3163,329,0,0,13,865,3,1,2,0,32
3164,322,1,7048,1,5190,0,2,0,0,433
3165,288,1,1148,10,4684,4,1,0,1,1792
3166,257,0,4706,13,4862,1,0,2,1,1634
3167,407,1,3319,4,4976,6,2,1,1,2406
3168,311,0,765,8,2805,2,2,0,1,2111
3169,367,1,3629,5,2213,8,1,2,2,1228
3170,126,1,7066,3,2168,8,1,2,2,616
3171,114,1,7748,0,243,3,1,2,0,246
3172,18,1,3071,10,1882,4,1,0,1,2115
3173,286,0,3170,13,1215,7,1,1,1,1235
3174,290,1,1757,3,4025,1,0,2,1,2446
3175,112,0,4952,15,4625,2,2,0,1,2591
3176,404,0,3717,13,2409,6,2,1,1,340
3177,104,1,5674,3,5604,6,2,1,1,2924
3178,161,0,3612,5,709,5,1,1,1,726
3179,278,0,3581,9,3221,8,1,2,2,1446
3180,330,0,5206,1,5030,3,1,2,0,1251
3181,231,0,7710,3,3067,6,2,1,1,2803
3182,399,0,3080,4,1375,1,0,2,1,979
3183,383,0,5091,13,5763,5,1,1,1,898
3184,358,0,7063,7,5641,1,0,2,1,2327
3185,380,0,797,15,4107,8,1,2,2,2283
3186,182,1,6944,13,430,4,1,0,1,710
3187,295,1,359,10,4750,1,0,2,1,1919
3188,314,0,3732,7,1002,5,1,1,1,750
3189,297,0,1856,0,2254,5,1,1,1,2030
3190,151,0,5982,13,4659,1,0,2,1,1411
3191,347,0,4167,9,5648,8,1,2,2,1754
3192,322,0,1683,9,4673,0,2,0,0,373
3193,359,0,4604,1,5016,7,1,1,1,2934
3194,407,1,6627,5,2356,8,1,2,2,2075
3195,286,0,5946,13,1991,2,2,0,1,1589
3196,331,1,7382,6,3119,4,1,0,1,1307
3197,322,1,2981,6,4800,0,1,2,3,2642
3198,337,0,5521,4,5282,5,1,1,1,2703
3199,322,0,5132,1,1707,0,1,2,3,2386
3200,338,0,2314,3,5687,6,2,1,1,1599
3201,290,0,6857,6,4344,1,0,2,1,2460
3202,7,1,6934,0,612,8,1,2,2,509
3203,295,1,7184,4,4624,2,2,0,1,2607
3204,322,0,6608,10,623,0,2,0,0,303
3205,322,0,5672,9,4487,0,2,0,0,181
3206,322,0,7809,13,5010,0,2,0,0,213
3207,354,0,4872,13,1467,1,0,2,1,1947
3208,112,0,4949,15,4562,6,2,1,1,3348
3209,293,1,2563,13,2724,7,1,1,1,597
3210,245,0,1961,13,4291,4,1,0,1,3108
3211,348,0,7310,15,1952,7,1,1,1,2676
3212,400,1,1684,6,411,8,1,2,2,168
3213,322,1,4826,6,4828,0,1,2,3,3402
3214,276,1,103,5,1151,1,0,2,1,1736
3215,360,0,5956,9,4947,4,1,0,1,1226
3216,359,0,7654,14,734,3,1,2,0,88
3217,322,0,116,0,1154,0,1,2,3,1256
3218,391,0,7635,9,3946,5,1,1,1,1836
3219,153,1,1015,3,1418,8,1,2,2,736
3220,102,0,1496,9,2453,6,2,1,1,1905
3221,327,0,2529,6,3944,8,1,2,2,2515
3222,339,0,6769,5,1312,1,0,2,1,763
3223,349,1,5504,6,5067,8,1,2,2,2106
3224,51,0,7289,9,3602,3,1,2,0,314
3225,295,1,771,15,5410,8,1,2,2,2487
3226,402,1,5846,10,4112,1,0,2,1,2879
3227,319,0,6794,9,5565,3,1,2,0,858
3228,368,1,107,3,1789,1,0,2,1,1254
3229,306,0,4088,6,3203,2,2,0,1,1443
3230,280,1,6645,6,1747,4,1,0,1,1184
3231,322,1,3786,10,3109,0,1,2,3,2319
3232,324,0,1216,6,2357,4,1,0,1,1077
3233,83,0,6710,5,1713,6,2,1,1,1166
3234,322,0,314,9,3316,0,1,2,3,3419
3235,73,0,248,10,901,8,1,2,2,705
3236,134,0,2788,3,1163,6,2,1,1,738
3237,322,0,5041,9,4745,0,1,2,3,3223
3238,318,0,7173,8,5131,6,2,1,1,2989
3239,284,0,1724,0,4679,7,1,1,1,2522
3240,380,0,122,0,1112,4,1,0,1,730
3241,318,1,6897,6,4408,6,2,1,1,2777
3242,331,1,792,13,1116,5,1,1,1,1303
3243,394,1,5335,0,501,7,1,1,1,706
3244,238,0,3982,8,1860,1,0,2,1,663
3245,80,0,6770,3,4876,2,2,0,1,3291
3246,409,0,5894,15,5139,1,0,2,1,2373
